Representative,Trimmed_Mean,ReportDate,TransactionDate,Ticker,Transaction,Amount,Party,House,Range,Sentiment,Price,Low_End,High_End,Adjusted_Low_End,Adjusted_High_End,Running_Portfolio_Low_End,Running_Portfolio_High_End,Est_Portfolio_Value,Shares_High_End,Shares_Low_End,Normalized_Amount
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,COST,Sale,15001.0,R,Representatives,15001-50000,,347.682312,15001.0,50000.0,15001.0,50000.0,381079.0,1890000.0,1135539.5,143.80944406513265,43.1457094084211,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,BA,Sale,15001.0,R,Representatives,15001-50000,,217.1799927,15001.0,50000.0,15001.0,50000.0,143052.0,970000.0,556526.0,230.22378525017783,69.07174005075836,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,BBY,Sale,15001.0,R,Representatives,15001-50000,,109.9797211,15001.0,50000.0,15001.0,50000.0,173054.0,1070000.0,621527.0,454.62926710404247,136.39787271655482,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CDNS,Sale,15001.0,R,Representatives,15001-50000,,145.9900055,15001.0,50000.0,15001.0,50000.0,77049.0,805000.0,441024.5,342.48919868696083,102.75360939006198,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CCL,Sale,15001.0,R,Representatives,15001-50000,,22.46999931,15001.0,50000.0,15001.0,50000.0,62048.0,755000.0,408524.0,2225.1892094072346,667.6012666063584,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,SCHW,Sale,15001.0,R,Representatives,15001-50000,,59.11478806,15001.0,50000.0,15001.0,50000.0,190057.0,1150000.0,670028.5,845.8120487423769,253.7605308636879,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CMCSA,Sale,15001.0,R,Representatives,15001-50000,,49.67173386,15001.0,50000.0,15001.0,50000.0,209062.0,1260000.0,734531.0,1006.6087111218066,302.0027455107644,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,GOOG,Sale,15001.0,R,Representatives,15001-50000,,106.0950012,15001.0,50000.0,15001.0,50000.0,330070.0,1650000.0,990035.0,471.2757381070655,141.39214694688178,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ADBE,Sale,15001.0,R,Representatives,15001-50000,,501.6400146,15001.0,50000.0,15001.0,50000.0,349075.0,1760000.0,1054537.5,99.67306942184274,29.90391428794126,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ABT,Sale,15001.0,R,Representatives,15001-50000,,122.7242508,15001.0,50000.0,15001.0,50000.0,364076.0,1810000.0,1087038.0,407.41743929228375,122.23338013647096,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,NEE,Sale,15001.0,R,Representatives,15001-50000,,76.43616486,15001.0,50000.0,15001.0,50000.0,570099.0,2600000.0,1585049.5,654.1406164422258,196.2552677449966,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,INTC,Sale,15001.0,R,Representatives,15001-50000,,57.76752853,15001.0,50000.0,15001.0,50000.0,787133.0,3555000.0,2171066.5,865.5381539134715,259.6787569371197,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,XOM,Sale,15001.0,R,Representatives,15001-50000,,46.79633713,15001.0,50000.0,15001.0,50000.0,517088.0,2330000.0,1423544.0,1068.459692926398,320.559277071778,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,WBA,Sale,15001.0,R,Representatives,15001-50000,,43.20227051,15001.0,50000.0,15001.0,50000.0,919153.0,4135000.0,2527076.5,1157.346579468006,347.2271207719911,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,MMC,Sale,15001.0,R,Representatives,15001-50000,,110.5083466,15001.0,50000.0,15001.0,50000.0,868144.0,3895000.0,2381572.0,452.45451170291966,135.74540260110996,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,LYV,Sale,15001.0,R,Representatives,15001-50000,,85.01000214,15001.0,50000.0,15001.0,50000.0,836140.0,3765000.0,2300570.0,588.166083299901,176.4615883116363,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,NTAP,Sale,15001.0,R,Representatives,15001-50000,,64.33069611,15001.0,50000.0,15001.0,50000.0,538095.0,2470000.0,1504047.5,777.2339337740767,233.1857248108985,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,PG,Sale,15001.0,R,Representatives,15001-50000,,120.2145309,15001.0,50000.0,15001.0,50000.0,883145.0,3945000.0,2414072.5,415.9230970305271,124.78524757109876,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,NYT,Sale,15001.0,R,Representatives,15001-50000,,47.91496658,15001.0,50000.0,15001.0,50000.0,554097.0,2535000.0,1544548.5,1043.5152848644643,313.0754557650367,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,JPM,Sale,15001.0,R,Representatives,15001-50000,,134.7733612,15001.0,50000.0,15001.0,50000.0,820138.0,3700000.0,2260069.0,370.993195946203,111.30537864777985,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,TMO,Sale,15001.0,R,Representatives,15001-50000,,497.3253479,15001.0,50000.0,15001.0,50000.0,1010188.0,4800000.0,2905094.0,100.53780731492854,30.16335295062486,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,LOW,Sale,15001.0,R,Representatives,15001-50000,,166.5724335,15001.0,50000.0,15001.0,50000.0,851141.0,3815000.0,2333070.5,300.1697156570628,90.05691809143198,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,JNJ,Sale,15001.0,R,Representatives,15001-50000,,153.4888916,15001.0,50000.0,15001.0,50000.0,805137.0,3650000.0,2227568.5,325.75647318049954,97.73345708361347,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,TSLA,Sale,15001.0,R,Representatives,15001-50000,,265.4066772,15001.0,50000.0,15001.0,50000.0,995187.0,4750000.0,2872593.5,188.39013595095795,56.5208085880064,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,STT,Sale,15001.0,R,Representatives,15001-50000,,69.95904541,15001.0,50000.0,15001.0,50000.0,976182.0,4640000.0,2808091.0,714.7038629096697,214.4254529501591,0.8151043867804919
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,RMD,Sale,1001.0,R,Representatives,1001-15000,,190.3684692,1001.0,15000.0,1001.0,15000.0,953173.0,4470000.0,2711586.5,78.79456121612812,5.258223718489616,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CMS,Sale,1001.0,R,Representatives,1001-15000,,51.5066185,1001.0,15000.0,1001.0,15000.0,210063.0,1275000.0,742531.5,291.2247093060477,19.434395601023585,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,QCOM,Sale,1001.0,R,Representatives,1001-15000,,138.6323853,1001.0,15000.0,1001.0,15000.0,900148.0,4025000.0,2462574.0,108.19982623497424,7.220535070747282,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,VRSK,Sale,1001.0,R,Representatives,1001-15000,,185.2847443,1001.0,15000.0,1001.0,15000.0,901149.0,4040000.0,2470574.5,80.95647624238862,5.4024955145754,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CI,Sale,1001.0,R,Representatives,1001-15000,,194.674408,1001.0,15000.0,1001.0,15000.0,213066.0,1320000.0,766533.0,77.05173039488581,5.141918808352046,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CTAS,Sale,1001.0,R,Representatives,1001-15000,,336.5899353,1001.0,15000.0,1001.0,15000.0,211064.0,1290000.0,750532.0,44.564612386970566,2.9739451332905023,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,BSX,Sale,1001.0,R,Representatives,1001-15000,,37.93000031,1001.0,15000.0,1001.0,15000.0,128051.0,920000.0,524025.5,395.4653276405418,26.39071953121216,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CHTR,Sale,1001.0,R,Representatives,1001-15000,,618.4699707,1001.0,15000.0,1001.0,15000.0,194061.0,1210000.0,702030.5,24.253400667170016,1.6185102711891457,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,EMN,Sale,1001.0,R,Representatives,1001-15000,,102.1420822,1001.0,15000.0,1001.0,15000.0,193060.0,1195000.0,694030.0,146.85426101485916,9.800074351724934,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CAT,Sale,1001.0,R,Representatives,1001-15000,,191.7960815,1001.0,15000.0,1001.0,15000.0,175056.0,1100000.0,637528.0,78.20806286910506,5.219084728798278,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,NKE,Sale,1001.0,R,Representatives,1001-15000,,138.3063202,1001.0,15000.0,1001.0,15000.0,571100.0,2615000.0,1593050.0,108.45491354486924,7.237557897227607,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,MOS,Sale,1001.0,R,Representatives,1001-15000,,29.64502716,1001.0,15000.0,1001.0,15000.0,521092.0,2390000.0,1455546.0,505.9870554019759,33.766202830491856,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,BAC,Sale,1001.0,R,Representatives,1001-15000,,32.38748169,1001.0,15000.0,1001.0,15000.0,214067.0,1335000.0,774533.5,463.1419059862076,30.90700319281292,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,AMD,Sale,1001.0,R,Representatives,1001-15000,,91.45999908,1001.0,15000.0,1001.0,15000.0,334074.0,1710000.0,1022037.0,164.00612454499927,10.944675377969618,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ATVI,Sale,1001.0,R,Representatives,1001-15000,,100.7713242,1001.0,15000.0,1001.0,15000.0,215068.0,1350000.0,782534.0,148.85186950832983,9.93338142518921,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,GOOGL,Sale,1001.0,R,Representatives,1001-15000,,105.5350037,1001.0,15000.0,1001.0,15000.0,331071.0,1665000.0,998035.5,142.1329366950124,9.485004642113829,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,AL,Sale,1001.0,R,Representatives,1001-15000,,40.74487686,1001.0,15000.0,1001.0,15000.0,332072.0,1680000.0,1006036.0,368.1444430802975,24.56750583489185,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,NFLX,Sale,1001.0,R,Representatives,1001-15000,,557.2800293,1001.0,15000.0,1001.0,15000.0,539096.0,2485000.0,1512048.0,26.916449919875134,1.7962244246530008,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,MSCI,Sale,1001.0,R,Representatives,1001-15000,,430.3241577,1001.0,15000.0,1001.0,15000.0,523094.0,2420000.0,1471547.0,34.857443468133695,2.3261533941067887,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,MSI,Sale,1001.0,R,Representatives,1001-15000,,177.2573242,1001.0,15000.0,1001.0,15000.0,522093.0,2405000.0,1463546.5,84.62273741126461,5.647157343245058,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,MS,Sale,1001.0,R,Representatives,1001-15000,,70.2806015,1001.0,15000.0,1001.0,15000.0,520091.0,2375000.0,1447545.5,213.4301596721536,14.242905988788385,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,MCHP,Sale,1001.0,R,Representatives,1001-15000,,77.79446411,1001.0,15000.0,1001.0,15000.0,519090.0,2360000.0,1439545.0,192.8157764386713,12.867239481007331,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,CCK,Sale,1001.0,R,Representatives,1001-15000,,96.99225616,1001.0,15000.0,1001.0,15000.0,518089.0,2345000.0,1431544.5,154.65152161483653,10.32041154243009,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,AWK,Sale,1001.0,R,Representatives,1001-15000,,154.9036865,1001.0,15000.0,1001.0,15000.0,502087.0,2280000.0,1391043.5,96.83436423574078,6.462079906665101,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,AMGN,Sale,1001.0,R,Representatives,1001-15000,,214.8529816,1001.0,15000.0,1001.0,15000.0,501086.0,2265000.0,1383043.0,69.81518193648377,4.658999807894684,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,AON,Sale,1001.0,R,Representatives,1001-15000,,222.8920441,1001.0,15000.0,1001.0,15000.0,499084.0,2235000.0,1367042.0,67.29715302566065,4.490963345245754,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,T,Sale,1001.0,R,Representatives,1001-15000,,18.09268951,1001.0,15000.0,1001.0,15000.0,383081.0,1920000.0,1151540.5,829.064136192099,55.3262133552194,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ACHC,Sale,1001.0,R,Representatives,1001-15000,,52.06000137,1001.0,15000.0,1001.0,15000.0,366078.0,1840000.0,1103039.0,288.1290742463152,19.2278135547041,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ABBV,Sale,1001.0,R,Representatives,1001-15000,,93.99345398,1001.0,15000.0,1001.0,15000.0,365077.0,1825000.0,1095038.5,159.58558138731354,10.649677797913393,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,A,Sale,1001.0,R,Representatives,1001-15000,,125.9835587,1001.0,15000.0,1001.0,15000.0,333073.0,1695000.0,1014036.5,119.06315518296276,7.945481222543049,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,SYF,Sale,1001.0,R,Representatives,1001-15000,,35.70541763,1001.0,15000.0,1001.0,15000.0,952172.0,4455000.0,2703586.0,420.104314573172,28.03496125918301,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,SBUX,Sale,1001.0,R,Representatives,1001-15000,,100.4525757,1001.0,15000.0,1001.0,15000.0,961181.0,4590000.0,2775590.5,149.32419497930306,9.96490127828549,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,NEM,Sale,1001.0,R,Representatives,1001-15000,,52.50125504,1001.0,15000.0,1001.0,15000.0,555098.0,2550000.0,1552549.0,285.70745572790025,19.066210878908542,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,NOC,Sale,1001.0,R,Representatives,1001-15000,,278.2163086,1001.0,15000.0,1001.0,15000.0,572101.0,2630000.0,1601050.5,53.91488398175088,3.597919924382176,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ROK,Sale,1001.0,R,Representatives,1001-15000,,239.497406,1001.0,15000.0,1001.0,15000.0,954174.0,4485000.0,2719587.0,62.63115851868558,4.179585978480285,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,EHC,Sale,1001.0,R,Representatives,1001-15000,,61.87866592,1001.0,15000.0,1001.0,15000.0,884146.0,3960000.0,2422073.0,242.40988031954,16.176819346657304,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,WLK,Sale,1001.0,R,Representatives,1001-15000,,85.0966568,1001.0,15000.0,1001.0,15000.0,922156.0,4180000.0,2551078.0,176.27014461042845,11.763094317002592,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,WMT,Sale,1001.0,R,Representatives,1001-15000,,139.5565948,1001.0,15000.0,1001.0,15000.0,920154.0,4150000.0,2535077.0,107.48327602501806,7.172717286736205,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,VMC,Sale,1001.0,R,Representatives,1001-15000,,158.6468048,1001.0,15000.0,1001.0,15000.0,904152.0,4085000.0,2494576.0,94.5496508354513,6.30961336575245,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ST,Sale,1001.0,R,Representatives,1001-15000,,58.12211609,1001.0,15000.0,1001.0,15000.0,959179.0,4560000.0,2759589.5,258.0773208045805,17.222359875025674,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,SNAP,Sale,1001.0,R,Representatives,1001-15000,,62.81000137,1001.0,15000.0,1001.0,15000.0,960180.0,4575000.0,2767590.0,238.81547003379723,15.93695236692207,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,SNPS,Sale,1001.0,R,Representatives,1001-15000,,290.6700134,1001.0,15000.0,1001.0,15000.0,978184.0,4670000.0,2824092.0,51.60491040869096,3.4437676879399763,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,NVDA,Sale,1001.0,R,Representatives,1001-15000,,152.9838409,1001.0,15000.0,1001.0,15000.0,588103.0,2695000.0,1641551.5,98.0495711949405,6.543174717742363,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,EMR,Sale,1001.0,R,Representatives,1001-15000,,80.40447235,1001.0,15000.0,1001.0,15000.0,979185.0,4685000.0,2832092.5,186.55678672580703,12.449556234168856,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,TGT,Sale,1001.0,R,Representatives,1001-15000,,180.8323975,1001.0,15000.0,1001.0,15000.0,980186.0,4700000.0,2840093.0,82.9497380302111,5.535512517882753,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,LYB,Sale,1001.0,R,Representatives,1001-15000,,82.02651978,1001.0,15000.0,1001.0,15000.0,853143.0,3845000.0,2349071.5,182.86768767260747,12.203370357352004,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,TRU,Sale,1001.0,R,Representatives,1001-15000,,86.46804047,1001.0,15000.0,1001.0,15000.0,1012190.0,4830000.0,2921095.0,173.47449899947986,11.57653156656529,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,TFC,Sale,1001.0,R,Representatives,1001-15000,,49.90430069,1001.0,15000.0,1001.0,15000.0,1013191.0,4845000.0,2929095.5,300.5752969704624,20.058391484495523,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,USB,Sale,1001.0,R,Representatives,1001-15000,,44.02975082,1001.0,15000.0,1001.0,15000.0,1014192.0,4860000.0,2937096.0,340.6787392761357,22.73462786769412,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,EW,Sale,1001.0,R,Representatives,1001-15000,,86.98000336,1001.0,15000.0,1001.0,15000.0,951171.0,4440000.0,2695585.5,172.45343091005373,11.508392289397586,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ETN,Sale,1001.0,R,Representatives,1001-15000,,118.2586899,1001.0,15000.0,1001.0,15000.0,950170.0,4425000.0,2687585.0,126.84057309178766,8.464494244325296,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,UNVR,Sale,1001.0,R,Representatives,1001-15000,,20.51000023,1001.0,15000.0,1001.0,15000.0,949169.0,4410000.0,2679584.5,731.3505525007008,48.805460203546765,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,DXCM,Sale,1001.0,R,Representatives,1001-15000,,101.0950012,1001.0,15000.0,1001.0,15000.0,933167.0,4345000.0,2639083.5,148.37528880705923,9.901577606391086,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,TOL,Sale,1001.0,R,Representatives,1001-15000,,52.30222321,1001.0,15000.0,1001.0,15000.0,1011189.0,4815000.0,2913094.5,286.79469206831067,19.138765784025264,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,PSX,Sale,1001.0,R,Representatives,1001-15000,,70.61397552,1001.0,15000.0,1001.0,15000.0,613114.0,2895000.0,1754057.0,212.42253944124064,14.175664132045458,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,IBM,Sale,1001.0,R,Representatives,1001-15000,,101.6656418,1001.0,15000.0,1001.0,15000.0,788134.0,3570000.0,2179067.0,147.54247093141353,9.846000893489665,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,WH,Sale,1001.0,R,Representatives,1001-15000,,58.36389923,1001.0,15000.0,1001.0,15000.0,925159.0,4225000.0,2575079.5,257.008188244725,17.151013095531315,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,DFS,Sale,1001.0,R,Representatives,1001-15000,,90.50881195,1001.0,15000.0,1001.0,15000.0,931165.0,4315000.0,2623082.5,165.72971931491583,11.05969660228205,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,ZG,Sale,1001.0,R,Representatives,1001-15000,,203.7899933,1001.0,15000.0,1001.0,15000.0,926160.0,4240000.0,2583080.0,73.60518422471532,4.911919293929335,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,DXC,Sale,1001.0,R,Representatives,1001-15000,,25.88999939,1001.0,15000.0,1001.0,15000.0,927161.0,4255000.0,2591080.5,579.3742894329207,38.66357758149024,0.054391006677373004
Mr. Peter Meijer,18403.777777777777,2021-03-16,2021-02-16,WMB,Sale,1001.0,R,Representatives,1001-15000,,19.86362839,1001.0,15000.0,1001.0,15000.0,923157.0,4195000.0,2559078.5,755.1490445497607,50.39361290628736,0.054391006677373004
